feature,target,owner,owner_kind,stimulus,directive,detail,status,span_kind,file,line,match_on,arm,nesting,conditions,source,generate
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,111,,,0,,"mapping clause extensionName = Ext_Zicsr <-> ""zicsr""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zicsr.supported,covered,T,core/extensions.sail,112,,,0,,function clause hartSupports(Ext_Zicsr) = config extensions.Zicsr.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,115,,,0,,"mapping clause extensionName = Ext_Zifencei <-> ""zifencei""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zifencei.supported,todo,T,core/extensions.sail,116,,,0,,function clause hartSupports(Ext_Zifencei) = config extensions.Zifencei.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,119,,,0,,"mapping clause extensionName = Ext_Zihintntl <-> ""zihintntl""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zihintntl.supported,todo,T,core/extensions.sail,120,,,0,,function clause hartSupports(Ext_Zihintntl) = config extensions.Zihintntl.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,123,,,0,,"mapping clause extensionName = Ext_Zihintpause <-> ""zihintpause""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zihintpause.supported,covered,T,core/extensions.sail,124,,,0,,function clause hartSupports(Ext_Zihintpause) = config extensions.Zihintpause.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,127,,,0,,"mapping clause extensionName = Ext_Zihpm <-> ""zihpm""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zihpm.supported,todo,T,core/extensions.sail,128,,,0,,function clause hartSupports(Ext_Zihpm) = config extensions.Zihpm.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,131,,,0,,"mapping clause extensionName = Ext_Zimop <-> ""zimop""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zimop.supported,todo,T,core/extensions.sail,132,,,0,,function clause hartSupports(Ext_Zimop) = config extensions.Zimop.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,136,,,0,,"mapping clause extensionName = Ext_Zmmul <-> ""zmmul""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zmmul.supported,todo,T,core/extensions.sail,137,,,0,,function clause hartSupports(Ext_Zmmul) = config extensions.Zmmul.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,141,,,0,,"mapping clause extensionName = Ext_Zaamo <-> ""zaamo""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zaamo.supported,covered,T,core/extensions.sail,142,,,0,,function clause hartSupports(Ext_Zaamo) = config extensions.Zaamo.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,145,,,0,,"mapping clause extensionName = Ext_Zabha <-> ""zabha""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zabha.supported,todo,T,core/extensions.sail,146,,,0,,function clause hartSupports(Ext_Zabha) = config extensions.Zabha.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,149,,,0,,"mapping clause extensionName = Ext_Zacas <-> ""zacas""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zacas.supported,todo,T,core/extensions.sail,150,,,0,,function clause hartSupports(Ext_Zacas) = config extensions.Zacas.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,153,,,0,,"mapping clause extensionName = Ext_Zalrsc <-> ""zalrsc""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,covered,T,core/extensions.sail,154,,,0,,function clause hartSupports(Ext_Zalrsc) = config extensions.Zalrsc.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,157,,,0,,"mapping clause extensionName = Ext_Zawrs <-> ""zawrs""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zawrs.supported,todo,T,core/extensions.sail,158,,,0,,function clause hartSupports(Ext_Zawrs) = config extensions.Zawrs.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,161,,,0,,"mapping clause extensionName = Ext_Za64rs <-> ""za64rs""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,todo,T,core/extensions.sail,162,,,0,,function clause hartSupports(Ext_Za64rs) = plat_reservation_set_size_exp <= 6 & (config extensions.Zalrsc.supported : bool | config extensio,opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,todo,B,core/extensions.sail,162,,,0,,function clause hartSupports(Ext_Za64rs) = plat_reservation_set_size_exp <= 6 & (config extensions.Zalrsc.supported : bool | config extensio,opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,todo,B,core/extensions.sail,162,,,0,,function clause hartSupports(Ext_Za64rs) = plat_reservation_set_size_exp <= 6 & (config extensions.Zalrsc.supported : bool | config extensio,opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,todo,T,core/extensions.sail,162,,,0,,function clause hartSupports(Ext_Za64rs) = plat_reservation_set_size_exp <= 6 & (config extensions.Zalrsc.supported : bool | config extensio,opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,todo,T,core/extensions.sail,162,,,0,,function clause hartSupports(Ext_Za64rs) = plat_reservation_set_size_exp <= 6 & (config extensions.Zalrsc.supported : bool | config extensio,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,164,,,0,,"mapping clause extensionName = Ext_Za128rs <-> ""za128rs""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,todo,T,core/extensions.sail,165,,,0,,function clause hartSupports(Ext_Za128rs) = plat_reservation_set_size_exp <= 7 & (config extensions.Zalrsc.supported : bool | config extensi,opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,todo,B,core/extensions.sail,165,,,0,,function clause hartSupports(Ext_Za128rs) = plat_reservation_set_size_exp <= 7 & (config extensions.Zalrsc.supported : bool | config extensi,opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,todo,B,core/extensions.sail,165,,,0,,function clause hartSupports(Ext_Za128rs) = plat_reservation_set_size_exp <= 7 & (config extensions.Zalrsc.supported : bool | config extensi,opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,todo,T,core/extensions.sail,165,,,0,,function clause hartSupports(Ext_Za128rs) = plat_reservation_set_size_exp <= 7 & (config extensions.Zalrsc.supported : bool | config extensi,opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zalrsc.supported,todo,T,core/extensions.sail,165,,,0,,function clause hartSupports(Ext_Za128rs) = plat_reservation_set_size_exp <= 7 & (config extensions.Zalrsc.supported : bool | config extensi,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,169,,,0,,"mapping clause extensionName = Ext_Zfa <-> ""zfa""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zfa.supported,todo,T,core/extensions.sail,170,,,0,,function clause hartSupports(Ext_Zfa) = config extensions.Zfa.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,173,,,0,,"mapping clause extensionName = Ext_Zfbfmin <-> ""zfbfmin""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zfbfmin.supported,todo,T,core/extensions.sail,174,,,0,,function clause hartSupports(Ext_Zfbfmin) = config extensions.Zfbfmin.supported,opcode_sweep.py core/extensions.sail
core,extensionName,extensionName,mapping_clause,naming_mapping,"out of reach: renders an enum as text; execution never consults it (same argument as derive_span_exclusions.py, different declaration form)",,todo,T,core/extensions.sail,177,,,0,,"mapping clause extensionName = Ext_Zfh <-> ""zfh""",opcode_sweep.py core/extensions.sail
core,hartSupports,hartSupports,function_clause,configuration,select or build a model configuration where this key differs,extensions.Zfh.supported,todo,T,core/extensions.sail,178,,,0,,function clause hartSupports(Ext_Zfh) = config extensions.Zfh.supported,opcode_sweep.py core/extensions.sail
